time,PM 1.0,PM2.5,PM 10,Temperature,Humidity,speed,Latitude,Longitude
0:13:12:171,49,49,50,8.00,53.00,24.00,35.254177,126.870658
0:13:14:220,49,50,51,8.00,54.00,25.28,35.254169,126.870506
0:13:16:269,48,49,50,8.00,53.00,25.28,35.254203,126.870353
0:13:18:318,48,49,50,7.00,53.00,30.82,35.254280,126.870201
0:13:20:367,48,49,50,8.00,54.00,30.21,35.254379,126.870048
0:13:22:416,48,49,50,8.00,54.00,28.17,35.254478,126.869918
0:13:24:465,47,48,49,8.00,54.00,27.48,35.254589,126.869819
0:13:26:515,47,48,49,8.00,55.00,29.35,35.254703,126.869728
0:13:28:564,47,48,49,7.00,55.00,31.10,35.254833,126.869628
0:13:30:614,47,48,49,8.00,55.00,29.80,35.254959,126.869529
0:13:32:663,48,48,49,9.00,55.00,27.39,35.255073,126.869422
0:13:34:713,47,47,48,7.00,55.00,26.19,35.255161,126.869300
0:13:36:761,47,48,49,8.00,55.00,28.13,35.255229,126.869056
0:13:38:811,47,48,49,8.00,54.00,29.76,35.255252,126.868881
0:13:40:860,47,48,49,8.00,54.00,29.24,35.255287,126.868705
0:13:42:909,48,49,50,8.00,55.00,29.91,35.255348,126.868537
0:13:44:957,48,49,50,8.00,54.00,29.30,35.255416,126.868377
0:13:47:6,47,48,49,8.00,55.00,27.41,35.255470,126.868217
0:13:49:56,47,48,49,8.00,54.00,25.50,35.255489,126.868064
0:13:51:105,47,48,49,8.00,54.00,24.85,35.255462,126.867919
0:13:53:154,47,48,49,8.00,54.00,26.61,35.255405,126.867767
0:13:55:203,48,50,51,8.00,54.00,26.61,35.255340,126.867599
0:13:57:252,47,49,50,8.00,55.00,29.08,35.255283,126.867454
0:13:59:301,46,48,49,8.00,54.00,9.85,35.255256,126.867370
0:14:1:349,46,48,49,7.00,54.00,7.69,35.255256,126.867324
0:14:3:399,45,46,47,8.00,54.00,10.93,35.255279,126.867279
0:14:5:448,45,47,48,8.00,55.00,17.37,35.255336,126.867233
0:14:7:498,46,48,49,8.00,55.00,22.69,35.255439,126.867210
0:14:9:547,46,47,48,8.00,56.00,25.11,35.255561,126.867179
0:14:11:596,46,47,48,8.00,56.00,26.91,35.255691,126.867149
0:14:13:646,47,48,49,7.00,55.00,30.54,35.255836,126.867111
0:14:15:695,48,49,50,6.00,55.00,34.17,35.256000,126.867073
0:14:17:745,48,48,48,6.00,55.00,34.72,35.256267,126.867012
0:14:19:794,49,49,49,7.00,55.00,32.21,35.256427,126.866973
0:14:21:843,49,49,49,8.00,55.00,25.91,35.256553,126.866935
0:14:23:892,50,50,50,7.00,56.00,22.50,35.256668,126.866912
0:14:25:941,49,49,49,8.00,56.00,24.87,35.256790,126.866897
0:14:27:990,49,49,49,8.00,55.00,24.28,35.256904,126.866867
0:14:30:39,49,49,49,8.00,56.00,25.24,35.257019,126.866806
0:14:32:88,49,49,49,8.00,55.00,25.85,35.257129,126.866722
0:14:34:137,49,49,49,7.00,56.00,27.37,35.257232,126.866615
0:14:36:187,49,49,49,8.00,55.00,27.06,35.257328,126.866500
0:14:38:236,49,49,49,7.00,55.00,26.58,35.257419,126.866386
0:14:40:285,49,49,49,8.00,56.00,27.56,35.257511,126.866264
0:14:42:334,49,49,49,8.00,56.00,27.54,35.257606,126.866149
0:14:44:383,49,49,49,8.00,56.00,27.28,35.257701,126.866035
0:14:46:433,49,49,49,7.00,56.00,28.17,35.257797,126.865913
0:14:48:482,49,49,49,7.00,56.00,28.34,35.257896,126.865791
0:14:50:532,49,49,49,8.00,56.00,25.09,35.257991,126.865669
0:14:52:581,49,49,49,7.00,56.00,23.71,35.258075,126.865554
0:14:54:630,49,49,49,8.00,56.00,26.26,35.258155,126.865440
0:14:56:680,49,49,49,8.00,56.00,28.89,35.258289,126.865242
0:14:58:729,50,50,50,7.00,56.00,30.65,35.258377,126.865089
0:15:0:779,52,52,52,8.00,55.00,28.89,35.258445,126.864936
0:15:2:828,52,52,52,8.00,55.00,29.34,35.258522,126.864776
0:15:4:877,53,53,53,8.00,56.00,28.58,35.258602,126.864631
0:15:6:925,53,53,53,7.00,55.00,28.63,35.258697,126.864501
0:15:8:974,53,53,53,7.00,56.00,28.69,35.258804,126.864387
0:15:11:23,53,53,53,8.00,55.00,26.58,35.258907,126.864295
0:15:13:72,52,52,52,7.00,55.00,23.89,35.259010,126.864227
0:15:15:121,52,52,52,7.00,56.00,23.96,35.259117,126.864166
0:15:17:170,52,52,52,7.00,56.00,20.06,35.259208,126.864112
0:15:19:219,51,51,51,8.00,56.00,18.48,35.259292,126.864067
0:15:21:267,50,50,50,8.00,56.00,16.58,35.259368,126.864021
0:15:23:317,50,50,50,7.00,56.00,12.15,35.259433,126.863983
0:15:25:366,49,49,49,7.00,56.00,6.19,35.259468,126.863960
0:15:27:415,21,24,25,7.00,56.00,6.33,35.259483,126.863929
0:15:29:464,21,24,25,8.00,56.00,11.89,35.259468,126.863868
0:15:31:514,22,25,26,8.00,56.00,14.54,35.259426,126.863807
0:15:33:563,42,42,42,8.00,56.00,18.17,35.259368,126.863731
0:15:35:612,41,41,41,7.00,56.00,23.04,35.259273,126.863563
0:15:37:662,42,42,42,7.00,55.00,24.95,35.259208,126.863433
0:15:39:711,42,42,42,7.00,56.00,25.50,35.259143,126.863288
0:15:41:760,42,42,42,8.00,56.00,23.63,35.259086,126.863166
0:15:43:809,42,42,42,7.00,56.00,20.72,35.259029,126.863052
0:15:45:857,42,42,42,7.00,56.00,22.28,35.258956,126.862945
0:15:47:905,42,42,42,7.00,56.00,22.28,35.258876,126.862846
0:15:49:954,42,42,42,7.00,56.00,23.06,35.258769,126.862777
0:15:52:3,42,43,43,7.00,56.00,24.32,35.258655,126.862747
0:15:54:52,42,43,43,7.00,57.00,24.32,35.258533,126.862739
0:15:56:101,42,43,43,7.00,57.00,25.26,35.258411,126.862747
0:15:58:150,42,43,44,8.00,58.00,27.35,35.258281,126.862770
0:16:0:198,42,43,44,7.00,57.00,29.59,35.258136,126.862815
0:16:2:248,42,43,44,7.00,57.00,29.19,35.257991,126.862861
0:16:4:297,42,43,44,7.00,57.00,31.60,35.257846,126.862907
0:16:6:347,42,43,43,7.00,57.00,34.72,35.257686,126.862960
0:16:8:396,42,43,43,7.00,57.00,36.32,35.257514,126.862998
0:16:10:445,43,44,44,8.00,58.00,35.34,35.257350,126.863021
0:16:12:495,43,43,43,8.00,57.00,37.11,35.257164,126.863006
0:16:14:545,44,44,44,7.00,58.00,37.08,35.256893,126.862998
0:16:16:594,45,45,45,7.00,57.00,37.52,35.256690,126.862960
0:16:18:642,45,46,47,7.00,58.00,39.41,35.256462,126.862953
0:16:20:691,45,46,47,7.00,57.00,39.45,35.256244,126.862915
0:16:22:740,45,46,47,7.00,58.00,38.71,35.256046,126.862915
0:16:24:790,45,46,47,7.00,57.00,39.23,35.255840,126.862915
0:16:26:839,45,46,47,7.00,57.00,42.82,35.255630,126.862915
0:16:28:887,46,47,48,7.00,57.00,41.95,35.255420,126.862945
0:16:30:936,47,48,49,8.00,57.00,42.60,35.255229,126.862976
0:16:32:985,46,47,48,7.00,56.00,42.60,35.255031,126.862991
0:16:35:34,48,49,50,7.00,57.00,42.60,35.254814,126.862991
0:16:37:83,48,49,50,7.00,57.00,41.98,35.254585,126.862983
0:16:39:132,48,49,49,8.00,58.00,36.73,35.254371,126.862937
0:16:41:182,48,49,49,7.00,57.00,31.93,35.254230,126.862884
0:16:43:231,48,48,48,7.00,58.00,26.34,35.254093,126.862846
0:16:45:281,48,48,48,7.00,58.00,23.80,35.253974,126.862823
0:16:47:330,49,49,49,7.00,58.00,28.56,35.253852,126.862808
0:16:49:379,49,49,49,7.00,59.00,29.82,35.253707,126.862800
0:16:51:429,48,48,48,7.00,59.00,32.89,35.253536,126.862792
0:16:53:478,48,48,48,8.00,59.00,34.02,35.253356,126.862785
0:16:55:527,49,49,49,7.00,59.00,32.67,35.253101,126.862777
0:16:57:577,50,50,50,7.00,59.00,31.63,35.252937,126.862785
0:16:59:626,49,49,49,7.00,58.00,29.17,35.252784,126.862792
0:17:1:675,51,51,51,8.00,59.00,24.96,35.252658,126.862792
0:17:3:724,50,50,50,6.00,59.00,21.06,35.252552,126.862792
0:17:5:773,50,50,50,7.00,59.00,20.19,35.252445,126.862785
0:17:7:821,50,50,50,6.00,60.00,23.17,35.252323,126.862770
0:17:9:870,49,49,49,7.00,59.00,27.47,35.252182,126.862762
0:17:11:919,49,49,49,7.00,60.00,28.35,35.252037,126.862792
0:17:13:968,48,48,48,7.00,59.00,28.35,35.251888,126.862876
0:17:16:17,48,48,48,7.00,59.00,32.69,35.251728,126.862968
0:17:18:66,47,47,47,6.00,59.00,33.54,35.251571,126.863059
0:17:20:115,47,48,48,7.00,59.00,33.52,35.251422,126.863136
0:17:22:165,46,47,47,7.00,59.00,32.02,35.251262,126.863166
0:17:24:214,46,47,48,6.00,60.00,30.63,35.251110,126.863159
0:17:26:264,45,46,47,8.00,60.00,32.00,35.250949,126.863143
0:17:28:313,45,46,47,7.00,60.00,34.37,35.250782,126.863136
0:17:30:362,45,46,47,6.00,59.00,39.06,35.250606,126.863128
0:17:32:412,45,46,46,6.00,60.00,42.02,35.250419,126.863121
0:17:34:462,45,46,46,6.00,59.00,46.10,35.250083,126.863113
0:17:36:512,45,45,45,7.00,60.00,45.45,35.249832,126.863098
0:17:38:561,44,45,45,7.00,59.00,46.17,35.249610,126.863075
0:17:40:610,44,45,45,7.00,60.00,44.89,35.249382,126.863075
0:17:42:659,44,44,44,6.00,60.00,45.45,35.249156,126.863067
0:17:44:708,45,45,45,7.00,60.00,44.26,35.248943,126.863067
0:17:46:757,45,45,45,7.00,60.00,45.76,35.248729,126.863059
0:17:48:806,46,46,46,7.00,60.00,44.73,35.248508,126.863029
0:17:50:855,47,47,47,8.00,60.00,43.95,35.248275,126.863052
0:17:52:904,47,47,47,7.00,60.00,43.95,35.248065,126.863044
0:17:54:953,47,47,47,7.00,59.00,37.50,35.247856,126.863029
0:17:57:2,47,47,47,6.00,60.00,34.17,35.247673,126.863052
0:17:59:51,48,48,48,7.00,60.00,35.74,35.247509,126.863136
0:18:1:100,48,48,48,6.00,60.00,38.97,35.247333,126.863250
0:18:3:149,49,49,49,7.00,60.00,40.41,35.247173,126.863395
0:18:5:199,49,49,49,6.00,61.00,40.82,35.247013,126.863563
0:18:7:248,50,50,50,7.00,61.00,41.54,35.246837,126.863670
0:18:9:297,50,50,50,7.00,62.00,40.48,35.246658,126.863792
0:18:11:347,51,51,51,7.00,60.00,40.67,35.246482,126.863868
0:18:13:396,51,51,51,6.00,61.00,45.30,35.246150,126.863883
0:18:15:446,51,51,51,7.00,61.00,48.41,35.245891,126.863883
0:18:17:495,51,51,51,7.00,60.00,47.00,35.245647,126.863883
0:18:19:544,51,51,51,7.00,61.00,46.84,35.245407,126.863868
0:18:21:593,52,52,52,7.00,61.00,47.95,35.245166,126.863845
0:18:23:642,52,52,52,6.00,61.00,46.11,35.244922,126.863838
0:18:25:691,52,52,52,7.00,61.00,35.65,35.244743,126.863830
0:18:27:740,52,52,52,8.00,61.00,30.48,35.244598,126.863830
0:18:29:789,51,51,51,6.00,61.00,36.21,35.244422,126.863807
0:18:31:838,53,53,53,6.00,60.00,36.21,35.244216,126.863800
0:18:33:887,52,52,52,7.00,61.00,46.36,35.243976,126.863800
0:18:35:936,52,52,52,7.00,60.00,45.45,35.243736,126.863792
0:18:37:985,53,53,53,6.00,61.00,47.04,35.243499,126.863777
0:18:40:34,52,52,52,7.00,60.00,48.49,35.243263,126.863769
0:18:42:83,52,52,52,7.00,61.00,47.87,35.243030,126.863761
0:18:44:133,53,53,53,7.00,61.00,46.17,35.242797,126.863746
0:18:46:182,52,52,52,7.00,60.00,46.86,35.242584,126.863746
0:18:48:231,52,52,52,7.00,60.00,48.45,35.242343,126.863723
0:18:50:281,52,52,52,7.00,61.00,49.54,35.242073,126.863716
0:18:52:331,52,52,52,7.00,60.00,50.00,35.241817,126.863700
0:18:54:381,52,52,52,7.00,60.00,49.28,35.241447,126.863685
0:18:56:430,53,53,53,6.00,60.00,48.15,35.241207,126.863677
0:18:58:479,53,53,53,6.00,61.00,41.93,35.240997,126.863670
0:19:0:528,53,53,53,6.00,60.00,36.15,35.240829,126.863632
0:19:2:577,53,53,53,7.00,61.00,35.82,35.240661,126.863578
0:19:4:626,53,53,53,7.00,61.00,34.85,35.240493,126.863563
0:19:6:675,53,53,53,7.00,60.00,37.02,35.240287,126.863555
0:19:8:724,52,52,52,6.00,62.00,36.87,35.240108,126.863548
0:19:10:773,53,53,53,6.00,61.00,31.26,35.239963,126.863540
0:19:12:823,52,52,52,7.00,61.00,18.56,35.239845,126.863533
0:19:14:873,51,51,51,7.00,62.00,16.46,35.239765,126.863533
0:19:16:922,51,51,51,6.00,62.00,18.89,35.239677,126.863540
0:19:18:971,50,50,50,6.00,61.00,21.85,35.239566,126.863533
0:19:21:21,49,49,49,7.00,61.00,21.80,35.239456,126.863525
0:19:23:70,49,49,49,6.00,62.00,22.65,35.239337,126.863510
0:19:25:119,49,49,49,7.00,61.00,20.19,35.239231,126.863502
0:19:27:169,48,48,48,6.00,61.00,16.04,35.239139,126.863502
0:19:29:218,47,47,47,6.00,61.00,14.63,35.239070,126.863540
0:19:31:268,47,47,47,7.00,61.00,22.15,35.239025,126.863639
0:19:33:317,46,46,46,7.00,61.00,29.74,35.239059,126.863899
0:19:35:367,46,46,46,6.00,61.00,34.48,35.239124,126.864097
0:19:37:416,46,46,46,6.00,60.00,38.30,35.239208,126.864334
0:19:39:465,46,46,46,6.00,61.00,40.89,35.239284,126.864578
0:19:41:514,47,47,47,7.00,60.00,43.65,35.239398,126.864807
0:19:43:563,47,47,47,6.00,60.00,44.54,35.239490,126.865089
0:19:45:612,47,47,47,7.00,60.00,47.93,35.239570,126.865386
0:19:47:661,48,48,48,6.00,60.00,50.12,35.239669,126.865684
0:19:49:710,49,49,49,7.00,60.00,49.76,35.239753,126.865982
0:19:51:759,49,49,49,7.00,60.00,49.76,35.239845,126.866256
0:19:53:808,50,50,50,6.00,60.00,49.87,35.239925,126.866539
0:19:55:857,51,51,51,7.00,60.00,49.36,35.240024,126.866806
0:19:57:906,51,51,51,7.00,60.00,47.39,35.240112,126.867080
0:19:59:956,52,52,52,7.00,60.00,47.43,35.240173,126.867347
0:20:2:6,52,52,52,7.00,60.00,46.91,35.240245,126.867630
0:20:4:55,53,53,53,7.00,60.00,44.80,35.240333,126.867881
0:20:6:104,55,55,55,6.00,61.00,44.80,35.240417,126.868133
0:20:8:154,55,55,55,6.00,60.00,46.17,35.240497,126.868385
0:20:10:203,56,56,56,7.00,60.00,48.78,35.240600,126.868629
0:20:12:252,56,56,56,7.00,61.00,52.37,35.240741,126.868904
0:20:14:302,58,58,58,6.00,60.00,56.25,35.240932,126.869361
0:20:16:351,59,59,59,6.00,60.00,59.58,35.241058,126.869689
0:20:18:400,61,61,61,7.00,60.00,58.89,35.241176,126.870025
0:20:20:449,62,62,62,7.00,60.00,58.39,35.241298,126.870353
0:20:22:498,63,63,63,7.00,60.00,55.45,35.241416,126.870658
0:20:24:547,63,63,63,8.00,60.00,51.62,35.241527,126.870948
0:20:26:596,64,64,64,6.00,59.00,50.50,35.241622,126.871223
0:20:28:645,66,66,66,7.00,60.00,48.17,35.241714,126.871498
0:20:30:694,66,66,66,7.00,59.00,48.17,35.241798,126.871749
0:20:32:743,67,67,67,7.00,59.00,41.23,35.241878,126.871994
0:20:34:793,67,67,67,7.00,59.00,39.08,35.241958,126.872207
0:20:36:842,67,67,67,7.00,59.00,36.89,35.242023,126.872436
0:20:38:891,68,68,68,7.00,60.00,24.65,35.242069,126.872619
0:20:40:940,65,65,65,7.00,59.00,8.76,35.242107,126.872703
0:20:42:990,64,64,64,7.00,59.00,7.74,35.242115,126.872734
0:20:45:39,12,19,24,6.00,59.00,15.78,35.242137,126.872795
0:20:47:89,12,19,24,6.00,59.00,17.46,35.242198,126.872856
0:20:49:138,12,19,24,7.00,59.00,13.56,35.242271,126.872863
0:20:51:188,21,27,31,6.00,59.00,13.13,35.242336,126.872848
0:20:53:238,22,28,32,7.00,58.00,22.34,35.242477,126.872787
0:20:55:287,23,29,33,7.00,59.00,29.74,35.242618,126.872741
0:20:57:336,49,50,51,7.00,59.00,31.60,35.242778,126.872726
0:20:59:385,49,51,53,7.00,59.00,31.69,35.242938,126.872734
0:21:1:434,50,52,54,7.00,58.00,30.89,35.243095,126.872734
0:21:3:483,49,51,53,7.00,59.00,33.97,35.243263,126.872734
0:21:5:532,50,52,54,6.00,59.00,38.13,35.243457,126.872726
0:21:7:581,51,53,55,6.00,59.00,40.28,35.243648,126.872734
0:21:9:630,51,53,55,7.00,59.00,40.28,35.243850,126.872756
0:21:11:680,51,53,55,7.00,58.00,38.82,35.244045,126.872825
0:21:13:729,51,53,54,6.00,59.00,37.61,35.244228,126.872924
0:21:15:778,51,53,54,7.00,59.00,37.71,35.244407,126.873008
0:21:17:827,51,53,54,6.00,59.00,36.89,35.244583,126.873054
0:21:19:876,51,53,54,7.00,59.00,38.35,35.244770,126.873085
0:21:21:926,52,54,55,6.00,60.00,38.35,35.244964,126.873107
0:21:23:975,53,54,55,6.00,60.00,36.50,35.245147,126.873153
0:21:26:24,53,54,55,7.00,60.00,35.45,35.245319,126.873222
0:21:28:74,53,54,55,6.00,60.00,33.39,35.245483,126.873298
0:21:30:123,54,55,56,6.00,60.00,27.78,35.245693,126.873352
0:21:32:173,54,55,56,6.00,60.00,26.98,35.245822,126.873352
0:21:34:221,55,56,57,6.00,60.00,21.15,35.245925,126.873336
0:21:36:271,54,55,56,6.00,60.00,14.30,35.245998,126.873336
0:21:38:320,53,54,55,8.00,59.00,14.06,35.246063,126.873336
0:21:40:369,52,53,54,6.00,59.00,9.30,35.246097,126.873329
0:21:42:418,51,52,53,6.00,59.00,0.00,35.246097,126.873329
0:21:44:466,51,53,55,7.00,60.00,0.00,35.246093,126.873329
0:21:46:515,25,31,35,6.00,58.00,0.24,35.246078,126.873344
0:21:48:564,25,31,35,7.00,59.00,0.44,35.246063,126.873359
0:21:50:613,25,32,36,7.00,59.00,0.44,35.246051,126.873367
0:21:52:662,25,31,35,6.00,59.00,0.00,35.246051,126.873359
0:21:54:711,25,31,35,6.00,59.00,0.00,35.246051,126.873359
0:21:56:760,25,31,35,6.00,59.00,2.13,35.246051,126.873359
0:21:58:810,25,31,35,6.00,59.00,1.57,35.246047,126.873367
0:22:0:859,25,31,35,6.00,59.00,0.00,35.246047,126.873367
0:22:2:908,25,31,35,7.00,59.00,0.00,35.246047,126.873374
0:22:4:958,25,31,35,6.00,59.00,0.00,35.246047,126.873374
0:22:7:7,25,31,34,8.00,59.00,0.00,35.246047,126.873374
0:22:9:56,25,31,35,6.00,59.00,0.00,35.246047,126.873374
0:22:11:105,25,31,35,7.00,59.00,0.00,35.246047,126.873374
0:22:13:155,25,30,33,7.00,59.00,0.00,35.246047,126.873374
0:22:15:203,25,30,33,6.00,59.00,0.00,35.246047,126.873374
0:22:17:252,25,30,33,6.00,58.00,0.00,35.246047,126.873374
0:22:19:301,25,30,33,7.00,58.00,0.00,35.246047,126.873374
0:22:21:350,25,30,33,6.00,58.00,0.00,35.246047,126.873374
0:22:23:399,25,29,31,7.00,59.00,0.00,35.246047,126.873374
0:22:25:448,25,29,31,7.00,59.00,0.00,35.246047,126.873374
0:22:27:497,25,29,31,7.00,59.00,0.00,35.246047,126.873374
0:22:29:547,25,29,31,6.00,58.00,0.00,35.246047,126.873374
0:22:31:597,25,29,31,6.00,58.00,0.00,35.246047,126.873374
0:22:33:646,25,29,31,7.00,58.00,0.00,35.246047,126.873374
0:22:35:694,25,28,30,7.00,58.00,0.00,35.246047,126.873374
0:22:37:744,25,28,30,7.00,58.00,0.00,35.246047,126.873374
0:22:39:793,25,28,30,7.00,59.00,0.00,35.246047,126.873374
0:22:41:843,25,28,30,7.00,59.00,0.00,35.246047,126.873374
0:22:43:892,25,28,30,7.00,59.00,0.00,35.246047,126.873374
0:22:45:941,25,28,29,6.00,59.00,0.00,35.246047,126.873374
0:22:47:991,25,28,30,7.00,58.00,0.00,35.246047,126.873374
0:22:50:40,24,27,28,8.00,58.00,0.00,35.246047,126.873374
0:22:52:90,24,27,28,7.00,58.00,0.00,35.246047,126.873374
0:22:54:138,24,27,28,6.00,58.00,0.00,35.246047,126.873374
0:22:56:187,24,27,28,6.00,58.00,0.00,35.246047,126.873374
0:22:58:236,24,27,28,7.00,58.00,0.00,35.246047,126.873374
0:23:0:284,24,26,27,7.00,58.00,0.00,35.246047,126.873374
0:23:2:333,24,26,27,7.00,58.00,0.00,35.246047,126.873374
0:23:4:382,24,26,27,6.00,58.00,0.00,35.246047,126.873374
0:23:6:431,24,26,27,7.00,58.00,0.00,35.246047,126.873374
0:23:8:480,24,26,27,7.00,58.00,0.00,35.246047,126.873374
0:23:10:529,24,26,27,7.00,58.00,0.00,35.246047,126.873374
0:23:12:579,24,26,27,7.00,58.00,0.00,35.246047,126.873374
0:23:14:628,24,26,27,7.00,57.00,0.00,35.246047,126.873374
0:23:16:677,24,26,27,7.00,58.00,0.00,35.246047,126.873374
0:23:18:726,24,26,27,6.00,57.00,0.00,35.246047,126.873374
0:23:20:776,24,26,27,8.00,58.00,0.00,35.246047,126.873374
0:23:22:824,24,26,27,8.00,58.00,0.00,35.246047,126.873374
0:23:24:874,24,26,27,7.00,57.00,0.00,35.246047,126.873374
0:23:26:923,24,26,27,6.00,58.00,0.00,35.246047,126.873374
0:23:28:972,24,25,26,6.00,58.00,0.00,35.246047,126.873374
0:23:31:21,24,25,26,7.00,57.00,0.00,35.246047,126.873374
0:23:33:71,24,25,26,7.00,57.00,0.00,35.246047,126.873374
0:23:35:119,25,26,26,6.00,57.00,0.00,35.246047,126.873374
0:23:37:168,25,26,27,7.00,58.00,0.00,35.246047,126.873374
0:23:39:217,25,26,27,7.00,57.00,0.00,35.246047,126.873374
0:23:41:266,25,26,26,7.00,57.00,0.00,35.246047,126.873374
0:23:43:315,25,26,26,6.00,57.00,0.00,35.246047,126.873374
0:23:45:364,24,25,25,6.00,57.00,0.00,35.246047,126.873374
0:23:47:414,25,26,26,7.00,57.00,0.00,35.246047,126.873374
0:23:49:463,25,26,26,7.00,57.00,0.00,35.246047,126.873374
0:23:51:513,25,26,26,7.00,58.00,0.00,35.246047,126.873374
0:23:53:562,25,26,26,6.00,58.00,0.00,35.246047,126.873374
0:23:55:610,25,26,26,6.00,57.00,0.00,35.246047,126.873374
0:23:57:660,24,24,24,6.00,58.00,0.00,35.246047,126.873374
0:23:59:709,24,24,24,7.00,58.00,0.00,35.246047,126.873374
0:24:1:758,25,25,25,6.00,58.00,0.00,35.246047,126.873374
0:24:3:808,25,25,25,7.00,58.00,0.00,35.246047,126.873374
0:24:5:857,25,26,26,7.00,58.00,0.00,35.246047,126.873374
0:24:7:907,25,26,26,7.00,58.00,0.00,35.246047,126.873374
0:24:9:956,25,26,26,7.00,58.00,0.00,35.246047,126.873374
0:24:12:6,25,26,26,7.00,57.00,0.00,35.246047,126.873374
0:24:14:54,26,27,27,7.00,58.00,0.00,35.246047,126.873374
0:24:16:103,26,27,27,7.00,57.00,0.00,35.246047,126.873374
0:24:18:152,26,26,26,7.00,58.00,0.00,35.246047,126.873374
0:24:20:201,26,27,27,7.00,58.00,0.00,35.246047,126.873374
0:24:22:250,26,27,27,7.00,58.00,0.00,35.246047,126.873374
0:24:24:299,26,27,27,7.00,58.00,0.00,35.246047,126.873374
0:24:28:396,26,26,26,7.00,57.00,0.00,35.246047,126.873374
0:24:30:445,26,27,27,6.00,58.00,0.00,35.246047,126.873374
0:24:32:495,25,26,26,7.00,58.00,0.00,35.246047,126.873374
0:24:34:545,26,27,28,7.00,58.00,0.00,35.246047,126.873374
0:24:36:594,26,27,28,8.00,58.00,0.00,35.246047,126.873374
0:24:38:643,26,27,27,6.00,58.00,0.00,35.246047,126.873374
0:24:40:693,26,27,28,6.00,59.00,0.00,35.246047,126.873374
0:24:42:742,26,27,28,7.00,59.00,0.00,35.246047,126.873374
0:24:44:792,26,27,28,7.00,58.00,0.00,35.246047,126.873374
0:24:46:841,26,27,28,6.00,59.00,0.00,35.246047,126.873374
0:24:48:890,26,27,28,8.00,58.00,0.00,35.246047,126.873374
0:24:50:940,26,27,28,7.00,58.00,0.00,35.246047,126.873374
0:24:52:988,26,27,28,7.00,58.00,0.00,35.246047,126.873374
0:24:55:37,26,27,28,6.00,58.00,0.00,35.246047,126.873374
0:24:57:86,26,27,28,6.00,58.00,0.00,35.246047,126.873374
0:24:59:136,26,27,28,6.00,58.00,0.00,35.246047,126.873374
0:25:1:185,26,27,28,7.00,59.00,0.00,35.246047,126.873374
0:25:3:234,26,27,28,7.00,58.00,0.00,35.246047,126.873374
0:25:5:283,26,27,28,6.00,58.00,0.00,35.246047,126.873374
0:25:7:332,26,28,29,7.00,58.00,0.00,35.246047,126.873374
0:25:9:382,26,27,28,7.00,58.00,0.00,35.246047,126.873374
0:25:11:432,26,27,28,6.00,58.00,0.00,35.246047,126.873374
0:25:13:481,26,27,28,7.00,58.00,0.00,35.246047,126.873374
0:25:15:530,26,27,28,7.00,58.00,0.00,35.246047,126.873374
0:25:17:580,26,27,28,8.00,58.00,0.00,35.246047,126.873374
0:25:19:629,26,27,28,6.00,58.00,0.00,35.246047,126.873374
0:25:21:678,26,27,28,7.00,58.00,0.00,35.246047,126.873374
0:25:23:728,26,27,28,7.00,58.00,0.00,35.246047,126.873374
0:25:25:777,26,27,28,6.00,58.00,0.00,35.246047,126.873374
0:25:27:827,27,28,29,7.00,59.00,0.00,35.246047,126.873374
0:25:29:876,27,28,29,7.00,58.00,0.00,35.246047,126.873374
0:25:31:926,27,28,29,7.00,58.00,0.00,35.246047,126.873374
0:25:33:974,27,28,29,7.00,58.00,0.00,35.246047,126.873374
0:25:36:23,27,28,29,6.00,58.00,0.00,35.246047,126.873374
0:25:38:72,27,28,29,7.00,58.00,0.00,35.246047,126.873374
0:25:40:121,27,28,29,7.00,58.00,0.00,35.246047,126.873374
0:25:42:170,27,28,29,7.00,58.00,0.00,35.246047,126.873374
0:25:44:219,27,28,29,7.00,58.00,0.00,35.246047,126.873374
0:25:46:268,27,28,29,7.00,58.00,0.00,35.246047,126.873374
0:25:48:317,28,29,30,6.00,58.00,0.00,35.246047,126.873374
0:25:50:366,28,29,30,6.00,58.00,0.00,35.246047,126.873374
0:25:52:416,28,29,30,6.00,58.00,0.00,35.246047,126.873374
0:25:54:464,28,29,30,6.00,58.00,0.00,35.246047,126.873374
0:25:56:514,28,30,31,6.00,58.00,0.00,35.246047,126.873374
0:25:58:563,28,30,31,6.00,58.00,0.00,35.246047,126.873374
0:26:0:613,29,31,32,6.00,59.00,0.00,35.246047,126.873374
0:26:2:662,29,30,31,7.00,59.00,0.00,35.246047,126.873374
0:26:4:711,29,30,31,7.00,59.00,0.00,35.246047,126.873374
0:26:6:761,29,30,31,6.00,59.00,0.00,35.246047,126.873374
0:26:8:811,29,30,31,6.00,58.00,0.00,35.246047,126.873374
0:26:10:861,28,29,30,7.00,58.00,0.00,35.246047,126.873374
0:26:12:910,28,29,30,7.00,58.00,0.00,35.246047,126.873374
0:26:14:958,28,29,30,7.00,59.00,0.00,35.246047,126.873374
0:26:17:7,28,29,30,7.00,58.00,0.00,35.246047,126.873374
0:26:19:56,28,29,30,6.00,58.00,0.00,35.246047,126.873374
0:26:21:105,28,29,30,7.00,59.00,0.00,35.246047,126.873374
0:26:23:154,28,29,30,7.00,58.00,0.00,35.246047,126.873374
0:26:25:203,28,30,31,7.00,58.00,0.00,35.246047,126.873374
